vinedo_id,zona,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio,viento
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T05:00:00,20.57,74.63,905.4,15.24,4.45
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T06:00:00,21.49,64.72,906.2,14.1,5.98
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T07:00:00,22.83,51.62,906.8,12.04,6.49
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T08:00:00,24.75,41.38,907.1,10.58,6.85
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T09:00:00,26.29,36.58,906.9,10.18,7.14
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T10:00:00,27.34,34.61,906.5,10.31,7.21
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T11:00:00,28.1,33.47,905.9,10.5,7.04
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T12:00:00,28.71,32.25,905.4,10.48,6.6
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T13:00:00,28.94,31.74,905.1,10.45,6.35
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T14:00:00,28.51,32.98,905.1,10.66,6.45
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T15:00:00,27.5,35.86,905.5,11.05,6.31
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T16:00:00,26.02,39.75,906.3,11.31,6.11
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T17:00:00,24.07,45.0,907.5,11.41,5.93
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T18:00:00,22.31,49.86,909.0,11.36,5.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T19:00:00,21.05,53.51,910.9,11.26,5.59
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T20:00:00,19.82,57.39,912.5,11.17,5.48
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T21:00:00,18.78,60.89,913.5,11.1,4.94
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T22:00:00,18.24,62.45,913.7,10.96,4.13
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-22T23:00:00,17.96,63.12,913.5,10.86,3.11
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T00:00:00,17.77,64.26,913.8,10.95,2.14
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T01:00:00,17.53,65.91,914.0,11.11,1.55
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T02:00:00,17.29,67.4,914.6,11.21,0.95
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T03:00:00,16.87,70.7,915.2,11.51,0.5
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T04:00:00,16.59,71.46,915.6,11.41,0.62
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T05:00:00,17.0,68.9,916.0,11.26,1.07
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T06:00:00,19.25,55.47,916.3,10.11,2.53
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T07:00:00,21.4,42.56,916.5,8.14,3.62
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T08:00:00,23.1,35.28,916.6,6.88,4.0
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T09:00:00,24.88,30.85,916.0,6.48,4.06
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T10:00:00,26.4,28.33,915.1,6.59,4.05
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T11:00:00,27.29,27.31,914.4,6.83,4.01
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T12:00:00,27.51,27.33,913.6,7.03,3.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T13:00:00,27.73,27.08,912.8,7.1,3.82
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T14:00:00,27.47,27.56,912.4,7.12,3.42
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T15:00:00,26.73,28.79,912.6,7.12,2.75
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T16:00:00,25.4,32.07,913.4,7.54,1.81
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T17:00:00,23.55,38.73,914.6,8.7,0.75
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T18:00:00,21.78,47.01,915.4,9.97,0.65
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T19:00:00,20.54,52.31,915.7,10.43,1.78
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T20:00:00,19.78,56.04,915.9,10.74,2.45
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T21:00:00,19.31,57.57,915.9,10.7,2.28
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T22:00:00,19.16,57.72,915.8,10.57,1.91
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-23T23:00:00,18.96,58.56,915.6,10.61,1.5
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T00:00:00,18.5,60.58,915.1,10.68,1.31
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T01:00:00,17.82,63.05,914.7,10.66,1.41
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T02:00:00,17.24,64.8,914.6,10.51,1.55
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T03:00:00,16.79,66.15,914.7,10.42,1.64
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T04:00:00,16.61,66.56,915.1,10.35,1.7
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T05:00:00,16.89,65.04,915.6,10.27,1.92
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T06:00:00,18.58,58.58,916.2,10.3,1.65
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T07:00:00,20.78,51.1,916.3,10.32,1.76
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T08:00:00,23.44,43.54,916.0,10.35,2.63
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T09:00:00,25.79,38.68,915.3,10.67,3.6
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T10:00:00,27.33,36.14,914.5,11.02,4.33
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T11:00:00,28.13,34.76,913.6,11.14,4.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T12:00:00,28.42,34.08,912.9,11.11,4.51
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T13:00:00,28.65,33.61,912.5,11.1,3.82
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T14:00:00,27.34,37.04,912.6,11.4,2.77
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T15:00:00,25.94,41.54,913.0,11.88,2.28
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T16:00:00,24.78,46.29,913.5,12.47,2.55
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T17:00:00,23.14,54.75,914.1,13.53,2.29
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T18:00:00,21.46,64.27,914.9,14.42,1.89
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T19:00:00,20.63,70.19,915.7,15.0,1.34
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T20:00:00,20.21,72.26,916.2,15.04,1.08
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T21:00:00,19.92,72.89,916.2,14.89,1.0
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T22:00:00,19.65,74.68,916.1,14.99,0.84
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-24T23:00:00,19.51,77.93,915.8,15.46,0.36
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T00:00:00,19.38,78.08,915.4,15.35,0.18
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T01:00:00,19.01,78.25,915.3,15.07,0.81
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T02:00:00,18.51,79.23,915.3,14.82,1.37
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T03:00:00,17.85,82.51,915.3,14.81,1.34
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T04:00:00,17.23,85.96,915.4,14.83,1.0
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T05:00:00,17.21,85.73,915.7,14.74,0.94
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T06:00:00,19.34,74.24,915.9,14.59,2.02
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T07:00:00,21.88,62.92,915.7,14.46,3.7
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T08:00:00,24.38,53.73,915.3,14.36,4.58
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T09:00:00,26.53,47.42,914.5,14.42,5.18
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T10:00:00,28.26,42.84,913.5,14.43,5.51
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T11:00:00,29.5,39.44,912.5,14.27,5.62
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T12:00:00,30.21,37.63,911.7,14.17,5.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T13:00:00,30.31,37.22,910.9,14.1,5.45
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T14:00:00,30.1,37.51,910.3,14.04,5.16
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T15:00:00,29.45,38.97,910.3,14.06,4.86
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T16:00:00,28.43,41.5,910.5,14.12,4.65
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T17:00:00,26.92,46.44,910.9,14.48,4.1
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T18:00:00,25.08,53.81,911.5,15.08,3.51
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T19:00:00,23.98,59.42,912.4,15.59,3.19
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T20:00:00,23.0,65.2,913.2,16.12,2.65
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T21:00:00,22.25,69.76,913.4,16.47,2.24
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T22:00:00,21.75,72.75,913.3,16.65,2.07
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-25T23:00:00,21.37,74.67,913.2,16.69,1.82
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T00:00:00,20.99,76.22,912.6,16.65,1.26
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T01:00:00,20.37,79.08,912.1,16.62,0.8
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T02:00:00,19.95,80.51,911.7,16.5,0.74
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T03:00:00,19.61,81.33,911.6,16.32,0.83
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T04:00:00,19.08,83.42,911.8,16.19,0.7
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T05:00:00,18.88,83.86,912.3,16.05,0.78
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T06:00:00,21.58,69.99,912.8,15.8,1.29
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T07:00:00,24.43,58.29,912.8,15.63,2.36
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T08:00:00,26.8,49.77,912.6,15.37,3.35
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T09:00:00,28.76,43.67,912.0,15.14,3.9
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T10:00:00,30.32,39.18,911.1,14.86,4.23
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T11:00:00,31.57,35.3,910.2,14.36,4.56
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T12:00:00,32.34,32.75,909.3,13.89,4.89
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T13:00:00,32.56,31.47,908.6,13.48,4.92
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T14:00:00,32.12,31.61,908.2,13.17,4.72
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T15:00:00,31.34,32.55,908.5,12.95,4.39
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T16:00:00,30.24,34.27,908.8,12.78,3.97
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T17:00:00,28.37,39.68,909.3,13.35,2.89
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T18:00:00,25.87,48.11,910.0,14.06,1.97
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T19:00:00,24.9,50.6,910.8,13.96,1.8
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T20:00:00,23.92,53.64,911.4,13.96,1.51
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T21:00:00,23.06,56.91,911.6,14.07,1.14
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T22:00:00,22.43,59.71,911.5,14.21,0.87
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-26T23:00:00,21.86,62.31,911.3,14.33,0.71
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T00:00:00,21.26,65.41,910.9,14.5,0.6
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T01:00:00,20.71,68.59,910.7,14.72,0.48
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T02:00:00,20.55,70.63,910.6,15.01,0.34
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T03:00:00,20.33,72.74,910.6,15.24,0.29
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T04:00:00,19.91,75.47,910.7,15.39,0.33
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T05:00:00,19.96,75.02,911.0,15.34,0.54
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T06:00:00,22.56,64.61,911.3,15.46,0.49
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T07:00:00,25.51,54.51,911.1,15.55,2.22
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T08:00:00,28.02,46.39,910.6,15.32,3.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T09:00:00,30.04,40.6,909.9,15.1,4.76
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T10:00:00,31.69,36.18,909.0,14.84,5.5
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T11:00:00,32.9,32.92,908.1,14.46,5.8
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T12:00:00,33.52,30.85,907.1,14.01,5.75
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T13:00:00,33.57,29.96,906.1,13.6,5.48
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T14:00:00,33.42,29.54,905.3,13.25,4.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T15:00:00,32.89,29.99,905.0,13.03,4.22
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T16:00:00,31.89,31.64,905.0,12.99,3.57
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T17:00:00,29.92,37.66,905.3,13.92,2.23
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T18:00:00,27.82,44.68,906.2,14.68,1.56
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T19:00:00,26.1,51.51,907.7,15.33,1.49
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T20:00:00,24.38,60.36,908.6,16.2,1.24
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T21:00:00,23.71,64.65,908.5,16.61,1.3
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T22:00:00,23.71,65.71,908.3,16.85,1.66
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-27T23:00:00,23.76,66.71,908.0,17.09,1.72
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T00:00:00,23.69,67.92,907.4,17.28,1.48
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T01:00:00,23.51,69.27,906.8,17.35,1.15
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T02:00:00,23.25,70.14,906.5,17.16,0.76
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T03:00:00,22.95,69.85,906.6,16.49,0.31
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T04:00:00,22.47,69.94,907.1,15.64,1.15
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T05:00:00,22.21,69.14,908.0,15.02,2.07
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T06:00:00,23.87,62.74,908.9,15.3,2.93
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T07:00:00,25.09,60.03,909.4,16.29,3.76
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T08:00:00,26.36,55.49,909.8,16.4,4.43
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T09:00:00,27.7,49.41,910.0,15.94,5.06
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T10:00:00,29.7,41.28,909.6,15.02,5.44
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T11:00:00,31.64,34.67,908.9,14.08,5.6
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T12:00:00,32.87,30.3,908.1,13.08,5.5
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T13:00:00,33.35,27.73,907.4,12.14,5.24
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T14:00:00,33.22,27.19,906.9,11.76,5.0
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T15:00:00,32.59,28.49,906.9,11.97,4.7
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T16:00:00,31.44,31.95,907.4,12.74,4.42
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T17:00:00,29.51,38.64,908.1,13.96,3.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T18:00:00,27.14,48.64,909.1,15.39,2.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T19:00:00,26.31,54.37,910.2,16.39,3.33
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T20:00:00,25.37,60.29,910.9,17.13,2.94
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T21:00:00,24.62,64.71,910.8,17.55,3.05
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T22:00:00,23.88,68.57,910.8,17.76,2.61
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-28T23:00:00,23.27,71.0,911.0,17.72,2.71
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T00:00:00,22.64,73.14,911.1,17.58,2.79
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T01:00:00,21.7,76.57,911.2,17.38,2.64
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T02:00:00,20.82,77.28,911.5,16.66,2.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T03:00:00,19.83,77.63,911.8,15.76,3.19
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T04:00:00,18.94,76.8,912.2,14.76,3.47
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T05:00:00,18.48,74.06,912.7,13.77,3.58
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T06:00:00,19.31,67.04,913.1,13.04,3.98
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T07:00:00,21.53,57.55,913.0,12.78,4.14
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T08:00:00,24.09,51.94,913.1,13.59,4.28
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T09:00:00,26.44,48.93,912.9,14.83,4.49
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T10:00:00,28.33,46.25,912.4,15.67,4.36
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T11:00:00,29.85,43.32,911.6,16.04,4.05
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T12:00:00,30.98,40.44,910.6,15.97,3.97
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T13:00:00,31.74,38.35,909.7,15.82,3.99
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T14:00:00,31.89,37.81,908.9,15.73,3.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T15:00:00,31.5,38.51,908.5,15.68,3.88
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T16:00:00,30.63,40.4,908.5,15.65,3.66
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T17:00:00,28.6,48.96,908.8,16.79,2.45
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T18:00:00,26.28,58.26,909.6,17.4,1.64
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T19:00:00,25.58,60.52,910.4,17.36,1.41
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T20:00:00,25.18,62.2,911.0,17.43,1.33
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T21:00:00,24.93,64.06,911.2,17.67,1.18
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T22:00:00,24.31,67.62,911.3,17.93,0.83
Cuartel_Cabernet_2,Lujan de Cuyo,2024-02-29T23:00:00,23.67,70.7,911.1,18.03,0.8
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T00:00:00,23.2,71.63,910.6,17.78,1.13
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T01:00:00,22.76,73.0,910.1,17.66,1.26
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T02:00:00,22.39,74.83,909.6,17.68,0.94
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T03:00:00,21.87,77.31,909.2,17.67,0.59
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T04:00:00,21.42,79.07,909.1,17.54,0.52
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T05:00:00,21.62,77.75,909.4,17.4,0.86
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T06:00:00,24.32,65.48,909.8,17.21,1.58
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T07:00:00,27.1,54.94,909.9,16.99,2.32
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T08:00:00,29.44,47.69,909.7,16.85,3.19
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T09:00:00,31.38,42.9,909.0,16.99,3.93
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T10:00:00,32.96,39.97,908.1,17.37,4.39
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T11:00:00,34.03,38.88,907.2,17.95,4.59
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T12:00:00,34.55,38.52,906.4,18.33,4.56
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T13:00:00,34.96,38.18,905.6,18.57,4.6
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T14:00:00,34.94,38.8,904.9,18.82,4.64
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T15:00:00,34.08,41.33,904.8,19.08,4.42
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T16:00:00,33.19,43.82,905.0,19.23,4.05
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T17:00:00,31.56,48.77,905.5,19.47,2.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T18:00:00,29.39,56.68,906.0,19.89,1.84
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T19:00:00,28.62,58.91,906.8,19.8,1.72
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T20:00:00,28.14,59.88,907.6,19.62,1.58
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T21:00:00,27.49,61.64,908.2,19.47,1.39
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T22:00:00,26.87,63.98,908.3,19.48,1.18
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-01T23:00:00,26.24,67.18,908.2,19.66,0.85
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T00:00:00,25.95,68.72,908.0,19.7,0.39
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T01:00:00,25.27,67.77,908.2,18.75,2.33
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T02:00:00,23.76,63.71,908.4,16.02,3.75
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T03:00:00,21.68,56.35,909.4,12.19,4.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T04:00:00,19.95,55.08,910.7,10.49,5.75
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T05:00:00,19.01,50.82,912.0,8.45,5.49
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T06:00:00,18.46,43.09,913.5,5.5,5.22
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T07:00:00,19.3,35.31,914.1,3.53,5.18
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T08:00:00,21.5,29.13,914.3,2.8,5.37
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T09:00:00,23.93,25.07,913.9,2.77,6.0
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T10:00:00,25.99,22.07,913.1,2.67,6.25
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T11:00:00,27.88,19.43,912.4,2.44,6.25
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T12:00:00,29.04,17.97,911.7,2.29,6.34
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T13:00:00,29.52,17.36,911.1,2.2,6.15
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T14:00:00,29.44,17.26,911.0,2.08,5.8
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T15:00:00,28.72,17.7,911.2,1.85,5.6
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T16:00:00,27.18,19.05,911.8,1.64,5.3
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T17:00:00,24.73,22.56,912.8,1.96,3.96
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T18:00:00,21.82,28.21,913.7,2.62,2.24
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T19:00:00,19.9,31.64,914.4,2.57,1.5
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T20:00:00,18.69,34.02,915.3,2.52,1.18
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T21:00:00,18.07,35.62,916.3,2.57,0.93
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T22:00:00,17.56,37.17,916.8,2.69,0.43
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-02T23:00:00,17.32,35.44,916.7,1.87,0.22
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-03T00:00:00,16.64,36.67,916.3,1.7,0.68
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-03T01:00:00,15.41,41.22,915.5,2.25,0.94
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-03T02:00:00,14.54,42.16,914.9,1.81,1.11
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-03T03:00:00,14.11,41.7,914.7,1.31,1.2
Cuartel_Cabernet_2,Lujan de Cuyo,2024-03-03T04:00:00,13.66,41.64,914.9,0.88,1.15
